sentence_orig,sentence,label,label_source,has_signoff
furniture move,furniture move,task,mslatte,0
finish bid,finish bid,task,mslatte,0
email annik,email annik,task,mslatte,0
turn in keys,turn in keys,task,mslatte,0
hulu plus,hulu plus,task,mslatte,0
appliances delivered,appliances delivered,task,mslatte,0
set up cozy,set up cozy,task,mslatte,0
recruiting sync,recruiting sync,task,mslatte,0
download interstellar,download interstellar,task,mslatte,0
paint benches,paint benches,task,mslatte,0
call humidifier,call humidifier,task,mslatte,0
call divyesh,call divyesh,task,mslatte,0
call for eyebrows,call for eyebrows,task,mslatte,0
buy household stuff,buy household stuff,task,mslatte,0
order shaving cream,order shaving cream,task,mslatte,0
laban movement analysis,laban movement analysis,task,mslatte,0
start article,start article,task,mslatte,0
hierarchical clustering,hierarchical clustering,task,mslatte,0
eat donut,eat donut,task,mslatte,0
exercise machines,exercise machines,task,mslatte,0
put stuff in car,put stuff in car,task,mslatte,0
update retreat agenda,update retreat agenda,task,mslatte,0
engineering scholarships,engineering scholarships,task,mslatte,0
pay tv lic,pay tv lic,task,mslatte,0
finish worksheet,finish worksheet,task,mslatte,0
biology prelab,biology prelab,task,mslatte,0
rotate wardrobe,rotate wardrobe,task,mslatte,0
watch imitation game,watch imitation game,task,mslatte,0
order new supplies,order new supplies,task,mslatte,0
turn in health forms,turn in health forms,task,mslatte,0
meet up website,meet up website,task,mslatte,0
move tv to living room,move tv to living room,task,mslatte,0
sign up for extra class,sign up for extra class,task,mslatte,0
refund issue,refund issue,task,mslatte,0
new spelling words,new spelling words,task,mslatte,0
print volunteer list,print volunteer list,task,mslatte,0
write to shirli,write to shirli,task,mslatte,0
music exam,music exam,task,mslatte,0
get rope,get rope,task,mslatte,0
take dinner to work,take dinner to work,task,mslatte,0
new phone wallet,new phone wallet,task,mslatte,0
send reference emails,send reference emails,task,mslatte,0
pick up protein powder,pick up protein powder,task,mslatte,0
move garage stuff,move garage stuff,task,mslatte,0
date for dinner,date for dinner,task,mslatte,0
create business plan,create business plan,task,mslatte,0
ice hockey tickets,ice hockey tickets,task,mslatte,0
check to realtor,check to realtor,task,mslatte,0
return stuff to bed bath and beyond,return stuff to bed bath and beyond,task,mslatte,0
mail out boxes,mail out boxes,task,mslatte,0
weather strip doors,weather strip doors,task,mslatte,0
paint entry,paint entry,task,mslatte,0
call northgate,call northgate,task,mslatte,0
pay enercare bill,pay enercare bill,task,mslatte,0
set up trades,set up trades,task,mslatte,0
call loc,call loc,task,mslatte,0
call einav,call einav,task,mslatte,0
call ozalp,call ozalp,task,mslatte,0
onboarding project,onboarding project,task,mslatte,0
call jeny,call jeny,task,mslatte,0
reply to apoorv,reply to apoorv,task,mslatte,0
get hair cream,get hair cream,task,mslatte,0
replace bathroom mirror,replace bathroom mirror,task,mslatte,0
call telved,call telved,task,mslatte,0
create presentation for,create presentation for,task,mslatte,0
t-shirts,t-shirts,task,mslatte,0
furniture shops,furniture shops,task,mslatte,0
landlord notice,landlord notice,task,mslatte,0
pet co,pet co,task,mslatte,0
mold boots,mold boots,task,mslatte,0
black jacket,black jacket,task,mslatte,0
toiletrys,toiletrys,task,mslatte,0
vibrations homework,vibrations homework,task,mslatte,0
get hearing aid fixed,get hearing aid fixed,task,mslatte,0
check avios points,check avios points,task,mslatte,0
learn pro,learn pro,task,mslatte,0
fathers day card gift,fathers day card gift,task,mslatte,0
sort out magazines,sort out magazines,task,mslatte,0
report odometer reading,report odometer reading,task,mslatte,0
elc presentation,elc presentation,task,mslatte,0
work on wardrobe,work on wardrobe,task,mslatte,0
put away suitcases,put away suitcases,task,mslatte,0
choose book to read,choose book to read,task,mslatte,0
charge motorbike,charge motorbike,task,mslatte,0
window seats,window seats,task,mslatte,0
chair padding,chair padding,task,mslatte,0
call forest city,call forest city,task,mslatte,0
acc reading,acc reading,task,mslatte,0
check credit card history,check credit card history,task,mslatte,0
email kala,email kala,task,mslatte,0
interview revision,interview revision,task,mslatte,0
expense ipad,expense ipad,task,mslatte,0
car charges,car charges,task,mslatte,0
call rental agent,call rental agent,task,mslatte,0
navient bill,navient bill,task,mslatte,0
email for brunch,email for brunch,task,mslatte,0
time sheet,time sheet,task,mslatte,0
watership down,watership down,task,mslatte,0
get mom money,get mom money,task,mslatte,0
get truck cleaned,get truck cleaned,task,mslatte,0
jons gift,jons gift,task,mslatte,0
emails to respond to,emails to respond to,task,mslatte,0
pick up homework,pick up homework,task,mslatte,0
send email campaign,send email campaign,task,mslatte,0
take steroid,take steroid,task,mslatte,0
buy more parking permits,buy more parking permits,task,mslatte,0
call re apartment,call re apartment,task,mslatte,0
project status update,project status update,task,mslatte,0
organize photo albums,organize photo albums,task,mslatte,0
reschedule hair cut,reschedule hair cut,task,mslatte,0
jewelry sale,jewelry sale,task,mslatte,0
pick up post office package,pick up post office package,task,mslatte,0
watch shazam,watch shazam,task,mslatte,0
excel list,excel list,task,mslatte,0
withdraw 1k,withdraw 1k,task,mslatte,0
annual report,annual report,task,mslatte,0
prepare orientation,prepare orientation,task,mslatte,0
oyenike oil,oyenike oil,task,mslatte,0
autotrader,autotrader,task,mslatte,0
crystals,crystals,task,mslatte,0
dreller sauce,dreller sauce,task,mslatte,0
find an agent,find an agent,task,mslatte,0
pay able,pay able,task,mslatte,0
book cleveland flight,book cleveland flight,task,mslatte,0
finish screen,finish screen,task,mslatte,0
get boat ready,get boat ready,task,mslatte,0
apply for bursaries,apply for bursaries,task,mslatte,0
pension research,pension research,task,mslatte,0
pay cash,pay cash,task,mslatte,0
parking permit renewal,parking permit renewal,task,mslatte,0
reply to law firm,reply to law firm,task,mslatte,0
europe planning,europe planning,task,mslatte,0
stuff under sink,stuff under sink,task,mslatte,0
barclays debit card,barclays debit card,task,mslatte,0
solution design,solution design,task,mslatte,0
pay m5 bill,pay m5 bill,task,mslatte,0
hang chandelier,hang chandelier,task,mslatte,0
call european,call european,task,mslatte,0
dump chair,dump chair,task,mslatte,0
christmas meal shopping,christmas meal shopping,task,mslatte,0
tue hair,tue hair,task,mslatte,0
move phone bill,move phone bill,task,mslatte,0
interactive whiteboard,interactive whiteboard,task,mslatte,0
check mol,check mol,task,mslatte,0
create case study,create case study,task,mslatte,0
ny book,ny book,task,mslatte,0
32 sit ups,32 sit ups,task,mslatte,0
return to steinmart,return to steinmart,task,mslatte,0
pay banana republic bill,pay banana republic bill,task,mslatte,0
leave back door unlocked,leave back door unlocked,task,mslatte,0
sign iep,sign iep,task,mslatte,0
call am fam,call am fam,task,mslatte,0
finish biosketch,finish biosketch,task,mslatte,0
clean out sunroom,clean out sunroom,task,mslatte,0
email hershey,email hershey,task,mslatte,0
call srivatsava,call srivatsava,task,mslatte,0
check mailing list,check mailing list,task,mslatte,0
call bocigas,call bocigas,task,mslatte,0
book us visa appointment,book us visa appointment,task,mslatte,0
get bike tire fixed,get bike tire fixed,task,mslatte,0
pick up dog house,pick up dog house,task,mslatte,0
call stefanie,call stefanie,task,mslatte,0
euros exchange,euros exchange,task,mslatte,0
enter schedule,enter schedule,task,mslatte,0
book travel to singapore,book travel to singapore,task,mslatte,0
contact counselors,contact counselors,task,mslatte,0
contact progressive insurance,contact progressive insurance,task,mslatte,0
jets tickets,jets tickets,task,mslatte,0
order light for bathroom,order light for bathroom,task,mslatte,0
make nut bars,make nut bars,task,mslatte,0
analytics exam,analytics exam,task,mslatte,0
email rajagopal,email rajagopal,task,mslatte,0
note to neighbor,note to neighbor,task,mslatte,0
edith leaves,edith leaves,task,mslatte,0
change addresses over,change addresses over,task,mslatte,0
term 6,term 6,task,mslatte,0
pick up some groceries,pick up some groceries,task,mslatte,0
empty car garbage,empty car garbage,task,mslatte,0
finish magnets,finish magnets,task,mslatte,0
farm clothes,farm clothes,task,mslatte,0
change out credit cards,change out credit cards,task,mslatte,0
buy basic calculator,buy basic calculator,task,mslatte,0
netflix billing,netflix billing,task,mslatte,0
call rj,call rj,task,mslatte,0
reply to besta,reply to besta,task,mslatte,0
volunteer name tags,volunteer name tags,task,mslatte,0
message 5 people,message 5 people,task,mslatte,0
text vicky,text vicky,task,mslatte,0
read cl,read cl,task,mslatte,0
shirt for thursday,shirt for thursday,task,mslatte,0
call sam,call sam,task,mslatte,0
change my sheets,change my sheets,task,mslatte,0
final check list,final check list,task,mslatte,0
make guest room,make guest room,task,mslatte,0
activate capital one credit card,activate capital one credit card,task,mslatte,0
start new timesheet,start new timesheet,task,mslatte,0
cancel doc appt,cancel doc appt,task,mslatte,0
arrange dentist,arrange dentist,task,mslatte,0
call p boy,call p boy,task,mslatte,0
communist manifesto,communist manifesto,task,mslatte,0
get ready for dance,get ready for dance,task,mslatte,0
van tire pressure,van tire pressure,task,mslatte,0
adt email,adt email,task,mslatte,0
arc order,arc order,task,mslatte,0
tidy up the house,tidy up the house,task,mslatte,0
apply to shows,apply to shows,task,mslatte,0
pick up charcoal,pick up charcoal,task,mslatte,0
complete credit card statement,complete credit card statement,task,mslatte,0
meeting paper,meeting paper,task,mslatte,0
get red wine,get red wine,task,mslatte,0
recycling batteries,recycling batteries,task,mslatte,0
english revision,english revision,task,mslatte,0
make scrapbook page,make scrapbook page,task,mslatte,0
car windscreen repair,car windscreen repair,task,mslatte,0
sell wii games,sell wii games,task,mslatte,0
javascript,javascript,task,mslatte,0
pressure wash garage floor,pressure wash garage floor,task,mslatte,0
soup,soup,task,mslatte,0
decorate outside,decorate outside,task,mslatte,0
get earthquake insurance,get earthquake insurance,task,mslatte,0
empty memory cards,empty memory cards,task,mslatte,0
pick up library movie,pick up library movie,task,mslatte,0
word on fire,word on fire,task,mslatte,0
list of invitees,list of invitees,task,mslatte,0
call tv licence,call tv licence,task,mslatte,0
text sreenivas,text sreenivas,task,mslatte,0
switch drives,switch drives,task,mslatte,0
online project,online project,task,mslatte,0
reference data,reference data,task,mslatte,0
email mary lynn,email mary lynn,task,mslatte,0
pro build,pro build,task,mslatte,0
pay tennis club,pay tennis club,task,mslatte,0
look up weather,look up weather,task,mslatte,0
call tjx,call tjx,task,mslatte,0
book tennis court,book tennis court,task,mslatte,0
alex gift,alex gift,task,mslatte,0
go through pantry,go through pantry,task,mslatte,0
bme assignment,bme assignment,task,mslatte,0
do psych questions,do psych questions,task,mslatte,0
pay car bills,pay car bills,task,mslatte,0
shower teeth,shower teeth,task,mslatte,0
cibc pin,cibc pin,task,mslatte,0
call for bloodwork,call for bloodwork,task,mslatte,0
book reviews,book reviews,task,mslatte,0
get sunglasses fitted,get sunglasses fitted,task,mslatte,0
take clothes to post office,take clothes to post office,task,mslatte,0
car park lights,car park lights,task,mslatte,0
ship usps package,ship usps package,task,mslatte,0
adjust ac,adjust ac,task,mslatte,0
no history,no history,task,mslatte,0
sort out pill,sort out pill,task,mslatte,0
fed tax return,fed tax return,task,mslatte,0
text sifan,text sifan,task,mslatte,0
work laundry,work laundry,task,mslatte,0
bring tape home,bring tape home,task,mslatte,0
text pasha,text pasha,task,mslatte,0
update trades,update trades,task,mslatte,0
reschedule dentist apt,reschedule dentist apt,task,mslatte,0
call porta potty,call porta potty,task,mslatte,0
buy remote batteries,buy remote batteries,task,mslatte,0
text shweta,text shweta,task,mslatte,0
call for appointment,call for appointment,task,mslatte,0
biology sheet,biology sheet,task,mslatte,0
store manager,store manager,task,mslatte,0
confirm fence,confirm fence,task,mslatte,0
clean chores,clean chores,task,mslatte,0
mums jacket,mums jacket,task,mslatte,0
order jcrew pants,order jcrew pants,task,mslatte,0
ebay sell,ebay sell,task,mslatte,0
dissection,dissection,task,mslatte,0
eye care appointment,eye care appointment,task,mslatte,0
tracker sheets,tracker sheets,task,mslatte,0
text sivaji,text sivaji,task,mslatte,0
review application,review application,task,mslatte,0
rent for office,rent for office,task,mslatte,0
budget adjustments,budget adjustments,task,mslatte,0
lending tree,lending tree,task,mslatte,0
hot cases,hot cases,task,mslatte,0
contact ankita,contact ankita,task,mslatte,0
pictures for hall,pictures for hall,task,mslatte,0
call nazeeb,call nazeeb,task,mslatte,0
pull ups push ups,pull ups push ups,task,mslatte,0
order lowes stuff,order lowes stuff,task,mslatte,0
fix work email on phone,fix work email on phone,task,mslatte,0
sign up for jcc,sign up for jcc,task,mslatte,0
buy nail glue,buy nail glue,task,mslatte,0
get dining room table,get dining room table,task,mslatte,0
check out uniqlo,check out uniqlo,task,mslatte,0
email marj,email marj,task,mslatte,0
jiehua email,jiehua email,task,mslatte,0
fix little snitch,fix little snitch,task,mslatte,0
email uow,email uow,task,mslatte,0
print return amazon label,print return amazon label,task,mslatte,0
get pillowcases,get pillowcases,task,mslatte,0
wifi thermostats,wifi thermostats,task,mslatte,0
photos and measurements,photos and measurements,task,mslatte,0
clean living room carpet,clean living room carpet,task,mslatte,0
equifax dispute,equifax dispute,task,mslatte,0
