sentence,label,label_source
Ensure the analysis is completed due next Saturday.,deadline,synthetic
"* Submit the analysis by November 3, 2026.",deadline,synthetic
- Submit the code fix until April 28.,deadline,synthetic
* Send the project plan no later than 6 days.,deadline,synthetic
The summary is no later than October 9.,deadline,synthetic
The document must be before tomorrow.,deadline,synthetic
Please hand in the contract no later than February 26.,deadline,synthetic
Is the proposal due in 4 weeks?,deadline,synthetic
* Submit the memo by in 2 days.,deadline,synthetic
"By January 7, send the document.",deadline,synthetic
* Turn in the memo by October 16.,deadline,synthetic
Can you finalize the memo on or before the day after tomorrow?,deadline,synthetic
"Submit the summary no later than October 7, 2026.",deadline,synthetic
"Note: Finish the paper until August 25, 2026.",deadline,synthetic
Make sure the contract is before May 1.,deadline,synthetic
The document must be on or before in 2 days.,deadline,synthetic
"By November 21, 2026, finalize the documentation.",deadline,synthetic
Is the schedule due May 19?,deadline,synthetic
We should finish the schedule expected by tomorrow.,deadline,synthetic
"Make sure the analysis is until February 16, 2026.",deadline,synthetic
Don't forget to finish the schedule on or before next Monday.,deadline,synthetic
We should submit the presentation no later than 2 days.,deadline,synthetic
The file must be until in 2 days.,deadline,synthetic
Ensure the file is completed no later than June 21.,deadline,synthetic
Plan to have the budget ready on or before in 3 days.,deadline,synthetic
Ensure the article is completed before August 6.,deadline,synthetic
Make sure the document is until April 24.,deadline,synthetic
- Prepare the documentation by May 12 at 2pm.,deadline,synthetic
We should send the paper before the day after tomorrow.,deadline,synthetic
Please turn in the contract until April 25.,deadline,synthetic
"* Send the memo no later than April 6, 2026.",deadline,synthetic
The project plan must be by the day after tomorrow.,deadline,synthetic
"By the day after tomorrow, submit the schedule.",deadline,synthetic
"* Hand in the contract until January 22, 2026.",deadline,synthetic
- Hand in the article by in 5 days.,deadline,synthetic
Can you send the document before in a couple of hours?,deadline,synthetic
The schedule is no later than next Friday.,deadline,synthetic
Submit the article until January 27.,deadline,synthetic
The summary must be expected by next Saturday.,deadline,synthetic
Make sure the contract is before May 28.,deadline,synthetic
Make sure the contract is until the day after tomorrow.,deadline,synthetic
Is the documentation due this Sunday?,deadline,synthetic
"By a couple of hours, finalize the document.",deadline,synthetic
- Finish the presentation by July 8.,deadline,synthetic
Plan to have the report ready on or before December 28.,deadline,synthetic
Don't forget: Complete the document before the day after tomorrow.,deadline,synthetic
Is the paper due ASAP?,deadline,synthetic
Plan to have the proposal ready until this Thursday.,deadline,synthetic
* Turn in the summary by as soon as possible.,deadline,synthetic
Please finish the documentation before January 16.,deadline,synthetic
Note: Hand in the presentation no later than April 18 at 2pm.,deadline,synthetic
Submit the documentation no later than the day after tomorrow.,deadline,synthetic
"By August 12, finish the documentation.",deadline,synthetic
Can you finalize the report no later than this Thursday?,deadline,synthetic
Make sure the proposal is no later than next Tuesday.,deadline,synthetic
Submit the summary due December 18.,deadline,synthetic
Don't forget to complete the report on or before the day after tomorrow.,deadline,synthetic
Reminder: Deliver the documentation due in a couple of hours.,deadline,synthetic
* Turn in the document due ASAP.,deadline,synthetic
"Make sure the overview is on or before February 22, 2026.",deadline,synthetic
- Finalize the overview by September 26 at 9am.,deadline,synthetic
Don't forget to turn in the summary until this Friday.,deadline,synthetic
Ensure the memo is completed on or before ASAP.,deadline,synthetic
* Finalize the budget expected by in a couple of hours.,deadline,synthetic
Ensure the code fix is completed before in 3 days.,deadline,synthetic
"Plan to have the document ready expected by July 2, 2026.",deadline,synthetic
- Send the article expected by this Monday.,deadline,synthetic
Plan to have the budget ready until December 1 at 3pm.,deadline,synthetic
We should submit the budget no later than the day after tomorrow.,deadline,synthetic
Submit the memo until this Thursday.,deadline,synthetic
Submit the documentation before January 19.,deadline,synthetic
"Plan to have the presentation ready before June 12, 2026.",deadline,synthetic
Don't forget to finalize the assignment expected by the day after tomorrow.,deadline,synthetic
- Prepare the document due December 14.,deadline,synthetic
Make sure the proposal is on or before August 13.,deadline,synthetic
Is the code fix due ASAP?,deadline,synthetic
Ensure the documentation is completed no later than October 25.,deadline,synthetic
Is the memo due next Saturday?,deadline,synthetic
Ensure the paper is completed no later than August 5.,deadline,synthetic
Is the summary due June 2?,deadline,synthetic
Note: Deliver the assignment by tomorrow.,deadline,synthetic
Make sure the article is due end of the day.,deadline,synthetic
The contract must be on or before end of the week.,deadline,synthetic
Reminder: Send the report due July 16.,deadline,synthetic
Plan to have the presentation ready before this Friday.,deadline,synthetic
"Don't forget: Deliver the memo by December 2, 2026 at 11am.",deadline,synthetic
* Deliver the code fix before this Sunday.,deadline,synthetic
- Prepare the contract by in 3 days.,deadline,synthetic
The proposal must be expected by April 13.,deadline,synthetic
Submit the file on or before next Tuesday.,deadline,synthetic
"* Prepare the article until April 20, 2026.",deadline,synthetic
Make sure the overview is until tomorrow.,deadline,synthetic
The file must be before October 16.,deadline,synthetic
Make sure the proposal is expected by tomorrow.,deadline,synthetic
Can you turn in the assignment on or before tomorrow?,deadline,synthetic
Can you deliver the article on or before in a couple of hours?,deadline,synthetic
Plan to have the analysis ready due in 1 week.,deadline,synthetic
"Note: Prepare the budget before March 23, 2026.",deadline,synthetic
Ensure the overview is completed before May 7.,deadline,synthetic
Please finish the schedule no later than the day after tomorrow.,deadline,synthetic
Please finalize the overview until March 28.,deadline,synthetic
* Email the assignment on or before in 2 weeks.,deadline,synthetic
"We should email the summary expected by May 20, 2026.",deadline,synthetic
Make sure the overview is before in 7 days.,deadline,synthetic
"By May 19, submit the project plan.",deadline,synthetic
We should turn in the code fix no later than December 25.,deadline,synthetic
Is the paper due tomorrow?,deadline,synthetic
Plan to have the paper ready before July 26.,deadline,synthetic
Note: Deliver the proposal no later than next Sunday.,deadline,synthetic
Don't forget: Finalize the documentation no later than January 18.,deadline,synthetic
- Hand in the code fix due March 23 at 11am.,deadline,synthetic
- Finish the memo no later than tomorrow.,deadline,synthetic
"By August 17, prepare the budget.",deadline,synthetic
Don't forget to email the documentation due as soon as possible.,deadline,synthetic
"By January 18, deliver the analysis.",deadline,synthetic
Please turn in the paper no later than tomorrow.,deadline,synthetic
"The contract is until February 15, 2026.",deadline,synthetic
Make sure the paper is by April 17.,deadline,synthetic
* Turn in the project plan before in a couple of hours.,deadline,synthetic
The presentation must be until in 1 week.,deadline,synthetic
Submit the proposal by in a couple of hours.,deadline,synthetic
Please send the code fix by March 13.,deadline,synthetic
"The presentation must be no later than December 5, 2026 at noon.",deadline,synthetic
Don't forget to submit the summary until next Monday.,deadline,synthetic
Plan to have the report ready expected by this Wednesday.,deadline,synthetic
Make sure the presentation is expected by October 20.,deadline,synthetic
"Can you email the schedule expected by April 27, 2026?",deadline,synthetic
Ensure the article is completed due end of the week.,deadline,synthetic
