sentence,label,label_source
eta: contract by next thursday.,deadline,synthetic
"Pls complete the meeting notes deadline for by EOD, so we can proceed.",deadline,synthetic
Prepare the contract due on March 4.,deadline,synthetic
Application — due Friday.,deadline,synthetic
When is the slides due? (Preferably next Friday),deadline,synthetic
"Contract — due by December 24, 2026 by 2pm.",deadline,synthetic
Ensure the proposal is required by March 19 by 1pm.,deadline,synthetic
Ensure the presentation is deadline for next Saturday.,deadline,synthetic
"Hand in the evaluation deadline July 1, 2026 at 6pm.",deadline,synthetic
Finalize the slides due 9am.,deadline,synthetic
"• Hand in the invoice due Friday Best,",deadline,synthetic
due by: test plan Sunday at 11am.,deadline,synthetic
• schedule - due Monday at noon,deadline,synthetic
Needs to be due today: form.,deadline,synthetic
until: invoice 9am.,deadline,synthetic
Due 10am: documentation.,deadline,synthetic
Finish the invoice — due in 5 days.,deadline,synthetic
do slides by by EOD,deadline,synthetic
project plan — deadline 11:59pm.,deadline,synthetic
ETA: summary memo until in 2 hours.,deadline,synthetic
finish assignment by in 3 days to meet the deadline.,deadline,synthetic
Due this Monday: documentation.,deadline,synthetic
* presentation - due Saturday at 11am,deadline,synthetic
- Finalize the timesheet deadline March 13 at 2pm,deadline,synthetic
Make sure the draft is due by tomorrow.,deadline,synthetic
Project plan should be deadline for this Friday.,deadline,synthetic
"Due October 12, 2026: timesheet.",deadline,synthetic
When is the minutes due? (Preferably today),deadline,synthetic
expected by: report December 6.,deadline,synthetic
Summary should be no later than EOD.,deadline,synthetic
finish presentation by 3pm,deadline,synthetic
Due today: design doc.,deadline,synthetic
"finish slides by September 25, 2026 at 9am",deadline,synthetic
- Send the article due by Friday — thanks,deadline,synthetic
Can you provide the schedule due by Sunday?,deadline,synthetic
• expense report - due Saturday at 4pm.,deadline,synthetic
draft due next Monday,deadline,synthetic
"finish code fix by October 14, 2026",deadline,synthetic
"Target: schedule no later than 1pm, — thanks",deadline,synthetic
Is the test plan due in 6 hours at 5pm?,deadline,synthetic
finish release notes by this Thursday,deadline,synthetic
Provide code fix — due January 15 at 1pm,deadline,synthetic
"Please send the report due October 5, by then, please.",deadline,synthetic
Hand in the contract no later than Wednesday at 1pm.,deadline,synthetic
- Submit the invoice no later than 10am at 5pm,deadline,synthetic
Can you return the application deadline Tuesday at 10am?,deadline,synthetic
is the contract due in 2 weeks?,deadline,synthetic
Resolve the schedule deadline in 3 weeks.,deadline,synthetic
Hand in the evaluation — deadline October 16.,deadline,synthetic
• slides - due tomorrow - Ruthik,deadline,synthetic
"Deliver the slides on or before August 11, 2026, please.",deadline,synthetic
"ops, please post the schedule expected by November 20, 2026.",deadline,synthetic
Slides — deadline December 25 at noon.,deadline,synthetic
project plan due today,deadline,synthetic
* project plan - due November 9,deadline,synthetic
"Don't forget to complete the research notes due by in 1 week, — thanks",deadline,synthetic
Ensure the summary memo is due by this Friday.,deadline,synthetic
"Produce schedule on or before today - Best,",deadline,synthetic
article due this Tuesday,deadline,synthetic
minutes due today,deadline,synthetic
Presentation - due next Friday.,deadline,synthetic
Due in 1 week: schedule.,deadline,synthetic
Due Tuesday: release notes.,deadline,synthetic
Can you finalize the schedule until Friday?,deadline,synthetic
- Submit the research notes on or before tomorrow.,deadline,synthetic
create form before Saturday at noon,deadline,synthetic
"Provide test plan deadline for Tuesday - Thanks, — thanks",deadline,synthetic
"draft due October 12, 2026.",deadline,synthetic
When is the slides due? (Preferably in 4 hours),deadline,synthetic
Due Saturday: slides.,deadline,synthetic
Ensure the test plan is no later than by the end of the month.,deadline,synthetic
Can we have the invoice deadline for Monday?,deadline,synthetic
Minutes - due tomorrow.,deadline,synthetic
Reminder: presentation by April 2 by noon.,deadline,synthetic
Implement the budget — until next Sunday.,deadline,synthetic
Reminder: design doc due by 5pm.,deadline,synthetic
do dataset by by the end of the month.,deadline,synthetic
"timesheet - due December 17, 2026",deadline,synthetic
"manager, please email the invoice expected by next Monday.",deadline,synthetic
- assignment - due in 4 days,deadline,synthetic
"• Implement the timesheet due by this Wednesday, if you can.",deadline,synthetic
upload article by 10am.,deadline,synthetic
Make sure the schedule is due on in 3 weeks.,deadline,synthetic
"Bob: Return the project plan no later than August 6, 2026.",deadline,synthetic
"Prepare draft until Friday at 9am - Thanks,",deadline,synthetic
form by 2pm,deadline,synthetic
application by March 5 at 7pm,deadline,synthetic
needs to be no later than tomorrow: timesheet.,deadline,synthetic
"Ensure the documentation is due on August 9, 2026.",deadline,synthetic
"make budget by July 10, 2026 by 7pm",deadline,synthetic
Share research notes on or before in 6 hours - - Tarun,deadline,synthetic
Can you email the invoice due 5pm?,deadline,synthetic
report due October 27.,deadline,synthetic
Target: presentation no later than June 1 by 8pm.,deadline,synthetic
HR: Return the minutes due on 8pm.,deadline,synthetic
Target: test plan no later than ASAP.. - Team,deadline,synthetic
Turn in the presentation due on 8pm.,deadline,synthetic
Form - due November 26.,deadline,synthetic
Can we have the contract no later than April 5?,deadline,synthetic
• documentation - due in 5 days,deadline,synthetic
Hand in the assignment until December 21.,deadline,synthetic
schedule by COB,deadline,synthetic
Due December 25 by 10am: summary.,deadline,synthetic
expense report - due this Tuesday,deadline,synthetic
"Please email the minutes deadline for in 3 weeks, so we can proceed.",deadline,synthetic
Upload minutes required by 8pm.,deadline,synthetic
* article - due 10am,deadline,synthetic
Complete the minutes no later than this Monday.,deadline,synthetic
* budget - due Saturday at 8pm,deadline,synthetic
"• Post the test plan due by May 2, 2026 by 11am",deadline,synthetic
* Submit the assignment due next Monday,deadline,synthetic
"engineering, please prepare the code fix due by in 4 hours.",deadline,synthetic
"Needs to be due by February 27, 2026: release notes, if possible. Thanks,",deadline,synthetic
Turn in the presentation by today.,deadline,synthetic
create presentation before May 21 to meet the deadline. - Ruthik,deadline,synthetic
minutes by Wednesday at 11am,deadline,synthetic
"Provide the assignment before June 21, 2026.",deadline,synthetic
finish timesheet by 1pm to meet the deadline.,deadline,synthetic
ops: Submit the contract deadline February 24 at 5pm.,deadline,synthetic
"dev: Deliver the article required by this Friday, for the review.",deadline,synthetic
create code fix before Tuesday.,deadline,synthetic
upload invoice by Friday.,deadline,synthetic
- Post the contract deadline for Wednesday at 8pm,deadline,synthetic
contract due 7pm,deadline,synthetic
due: code fix Monday at 5pm,deadline,synthetic
Can you hand in the invoice no later than Saturday at 2pm?,deadline,synthetic
• Post the invoice deadline July 7 at 6pm,deadline,synthetic
research notes by February 9,deadline,synthetic
Ensure the dataset is before June 21.,deadline,synthetic
due by: invoice 5pm.,deadline,synthetic
"Produce the contract deadline for March 4, 2026.",deadline,synthetic
eta: article deadline monday.,deadline,synthetic
Target: invoice on or before July 9 at 7pm.,deadline,synthetic
create proposal before Thursday at 4pm,deadline,synthetic
Please complete the form deadline for 9am.,deadline,synthetic
Due July 4: summary.,deadline,synthetic
Can we have the analysis due today?,deadline,synthetic
• Send the proposal no later than Friday at noon,deadline,synthetic
• Deliver the article on or before in 6 days at noon,deadline,synthetic
Release notes deadline for in 3 weeks.,deadline,synthetic
Proposal needs to be due next Thursday.,deadline,synthetic
Hand in the evaluation — deadline for 5pm.,deadline,synthetic
• Upload the release notes due COB,deadline,synthetic
"Is the summary due May 9, 2026?",deadline,synthetic
Email the meeting notes by Monday. - Ruthik,deadline,synthetic
"Alice, please produce the invoice by Tuesday.",deadline,synthetic
Send application by February 13 at 2pm - - Team,deadline,synthetic
"Upload analysis on or before May 4, 2026 - - Team",deadline,synthetic
When is the analysis due? (Preferably next Saturday),deadline,synthetic
create design doc before Wednesday,deadline,synthetic
- contract - due 1pm,deadline,synthetic
Is the meeting notes due 7pm?,deadline,synthetic
Can we have the draft deadline tomorrow?,deadline,synthetic
finish application by next Friday,deadline,synthetic
"Pls finalize the proposal expected by 9am, asap.",deadline,synthetic
"Due December 10, 2026: slides.",deadline,synthetic
create timesheet before in 3 hours,deadline,synthetic
"Reminder: article by today, thanks.",deadline,synthetic
Reminder: summary memo deadline for March 22 at 5pm.,deadline,synthetic
finish design doc by today,deadline,synthetic
* slides - due in 6 days,deadline,synthetic
"Schedule deadline for March 24, 2026.",deadline,synthetic
"Reminder: expense report deadline for October 19, 2026.",deadline,synthetic
Research notes - due 3pm.,deadline,synthetic
Can you share the report due June 17?,deadline,synthetic
Due 7pm: slides.,deadline,synthetic
When is the code fix due? (Preferably 5pm),deadline,synthetic
Code fix should be before August 13 by 11:59pm.,deadline,synthetic
budget by November 24 at 7pm,deadline,synthetic
"invoice by January 25, 2026",deadline,synthetic
by: report 2pm.,deadline,synthetic
"Due June 20, 2026 at 10am: slides.",deadline,synthetic
Ensure the slides is by by the end of the month.,deadline,synthetic
• Provide the draft expected by 9am,deadline,synthetic
HR: Return the assignment deadline Wednesday at 8pm.,deadline,synthetic
Prepare invoice due Sunday at 7pm.,deadline,synthetic
Is the research notes due 8pm?,deadline,synthetic
- Complete the application deadline by the close of business,deadline,synthetic
engineering: Email the test plan due by in 5 days.,deadline,synthetic
"Code fix deadline for March 25, 2026, thanks.",deadline,synthetic
implement dataset by next Thursday.,deadline,synthetic
produce article by tomorrow.,deadline,synthetic
"Turn in schedule by September 4 - Best,",deadline,synthetic
* Prepare the report deadline next Tuesday at 4pm.,deadline,synthetic
"- dataset - due October 12, 2026 at 1pm",deadline,synthetic
